date_key,year,quarter,quarter_name,month,month_name,year_month,year_quarter,week_of_year,day_of_week,is_weekend,is_month_end
2025-08-19,2025,3,Q3,8,Tháng 8,2025-08,2025Q3,34,1,0,0
2025-08-20,2025,3,Q3,8,Tháng 8,2025-08,2025Q3,34,2,0,0
2025-08-21,2025,3,Q3,8,Tháng 8,2025-08,2025Q3,34,3,0,0
2025-08-22,2025,3,Q3,8,Tháng 8,2025-08,2025Q3,34,4,0,0
2025-08-23,2025,3,Q3,8,Tháng 8,2025-08,2025Q3,34,5,1,0
2025-08-24,2025,3,Q3,8,Tháng 8,2025-08,2025Q3,34,6,1,0
2025-08-25,2025,3,Q3,8,Tháng 8,2025-08,2025Q3,35,0,0,0
2025-08-26,2025,3,Q3,8,Tháng 8,2025-08,2025Q3,35,1,0,0
2025-08-27,2025,3,Q3,8,Tháng 8,2025-08,2025Q3,35,2,0,0
2025-08-28,2025,3,Q3,8,Tháng 8,2025-08,2025Q3,35,3,0,0
2025-08-29,2025,3,Q3,8,Tháng 8,2025-08,2025Q3,35,4,0,0
2025-08-30,2025,3,Q3,8,Tháng 8,2025-08,2025Q3,35,5,1,0
2025-08-31,2025,3,Q3,8,Tháng 8,2025-08,2025Q3,35,6,1,1
2025-09-01,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,36,0,0,0
2025-09-02,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,36,1,0,0
2025-09-03,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,36,2,0,0
2025-09-04,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,36,3,0,0
2025-09-05,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,36,4,0,0
2025-09-06,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,36,5,1,0
2025-09-07,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,36,6,1,0
2025-09-08,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,37,0,0,0
2025-09-09,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,37,1,0,0
2025-09-10,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,37,2,0,0
2025-09-11,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,37,3,0,0
2025-09-12,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,37,4,0,0
2025-09-13,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,37,5,1,0
2025-09-14,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,37,6,1,0
2025-09-15,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,38,0,0,0
2025-09-16,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,38,1,0,0
2025-09-17,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,38,2,0,0
2025-09-18,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,38,3,0,0
2025-09-19,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,38,4,0,0
2025-09-20,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,38,5,1,0
2025-09-21,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,38,6,1,0
2025-09-22,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,39,0,0,0
2025-09-23,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,39,1,0,0
2025-09-24,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,39,2,0,0
2025-09-25,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,39,3,0,0
2025-09-26,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,39,4,0,0
2025-09-27,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,39,5,1,0
2025-09-28,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,39,6,1,0
2025-09-29,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,40,0,0,0
2025-09-30,2025,3,Q3,9,Tháng 9,2025-09,2025Q3,40,1,0,1
2025-10-01,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,40,2,0,0
2025-10-02,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,40,3,0,0
2025-10-03,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,40,4,0,0
2025-10-04,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,40,5,1,0
2025-10-05,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,40,6,1,0
2025-10-06,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,41,0,0,0
2025-10-07,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,41,1,0,0
2025-10-08,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,41,2,0,0
2025-10-09,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,41,3,0,0
2025-10-10,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,41,4,0,0
2025-10-11,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,41,5,1,0
2025-10-12,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,41,6,1,0
2025-10-13,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,42,0,0,0
2025-10-14,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,42,1,0,0
2025-10-15,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,42,2,0,0
2025-10-16,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,42,3,0,0
2025-10-17,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,42,4,0,0
2025-10-18,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,42,5,1,0
2025-10-19,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,42,6,1,0
2025-10-20,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,43,0,0,0
2025-10-21,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,43,1,0,0
2025-10-22,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,43,2,0,0
2025-10-23,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,43,3,0,0
2025-10-24,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,43,4,0,0
2025-10-25,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,43,5,1,0
2025-10-26,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,43,6,1,0
2025-10-27,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,44,0,0,0
2025-10-28,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,44,1,0,0
2025-10-29,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,44,2,0,0
2025-10-30,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,44,3,0,0
2025-10-31,2025,4,Q4,10,Tháng 10,2025-10,2025Q4,44,4,0,1
2025-11-01,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,44,5,1,0
2025-11-02,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,44,6,1,0
2025-11-03,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,45,0,0,0
2025-11-04,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,45,1,0,0
2025-11-05,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,45,2,0,0
2025-11-06,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,45,3,0,0
2025-11-07,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,45,4,0,0
2025-11-08,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,45,5,1,0
2025-11-09,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,45,6,1,0
2025-11-10,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,46,0,0,0
2025-11-11,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,46,1,0,0
2025-11-12,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,46,2,0,0
2025-11-13,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,46,3,0,0
2025-11-14,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,46,4,0,0
2025-11-15,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,46,5,1,0
2025-11-16,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,46,6,1,0
2025-11-17,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,47,0,0,0
2025-11-18,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,47,1,0,0
2025-11-19,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,47,2,0,0
2025-11-20,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,47,3,0,0
2025-11-21,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,47,4,0,0
2025-11-22,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,47,5,1,0
2025-11-23,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,47,6,1,0
2025-11-24,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,48,0,0,0
2025-11-25,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,48,1,0,0
2025-11-26,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,48,2,0,0
2025-11-27,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,48,3,0,0
2025-11-28,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,48,4,0,0
2025-11-29,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,48,5,1,0
2025-11-30,2025,4,Q4,11,Tháng 11,2025-11,2025Q4,48,6,1,1
2025-12-01,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,49,0,0,0
2025-12-02,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,49,1,0,0
2025-12-03,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,49,2,0,0
2025-12-04,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,49,3,0,0
2025-12-05,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,49,4,0,0
2025-12-06,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,49,5,1,0
2025-12-07,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,49,6,1,0
2025-12-08,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,50,0,0,0
2025-12-09,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,50,1,0,0
2025-12-10,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,50,2,0,0
2025-12-11,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,50,3,0,0
2025-12-12,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,50,4,0,0
2025-12-13,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,50,5,1,0
2025-12-14,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,50,6,1,0
2025-12-15,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,51,0,0,0
2025-12-16,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,51,1,0,0
2025-12-17,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,51,2,0,0
2025-12-18,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,51,3,0,0
2025-12-19,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,51,4,0,0
2025-12-20,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,51,5,1,0
2025-12-21,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,51,6,1,0
2025-12-22,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,52,0,0,0
2025-12-23,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,52,1,0,0
2025-12-24,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,52,2,0,0
2025-12-25,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,52,3,0,0
2025-12-26,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,52,4,0,0
2025-12-27,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,52,5,1,0
2025-12-28,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,52,6,1,0
2025-12-29,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,1,0,0,0
2025-12-30,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,1,1,0,0
2025-12-31,2025,4,Q4,12,Tháng 12,2025-12,2025Q4,1,2,0,1
2026-01-01,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,1,3,0,0
2026-01-02,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,1,4,0,0
2026-01-03,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,1,5,1,0
2026-01-04,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,1,6,1,0
2026-01-05,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,2,0,0,0
2026-01-06,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,2,1,0,0
2026-01-07,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,2,2,0,0
2026-01-08,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,2,3,0,0
2026-01-09,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,2,4,0,0
2026-01-10,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,2,5,1,0
2026-01-11,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,2,6,1,0
2026-01-12,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,3,0,0,0
2026-01-13,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,3,1,0,0
2026-01-14,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,3,2,0,0
2026-01-15,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,3,3,0,0
2026-01-16,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,3,4,0,0
2026-01-17,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,3,5,1,0
2026-01-18,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,3,6,1,0
2026-01-19,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,4,0,0,0
2026-01-20,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,4,1,0,0
2026-01-21,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,4,2,0,0
2026-01-22,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,4,3,0,0
2026-01-23,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,4,4,0,0
2026-01-24,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,4,5,1,0
2026-01-25,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,4,6,1,0
2026-01-26,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,5,0,0,0
2026-01-27,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,5,1,0,0
2026-01-28,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,5,2,0,0
2026-01-29,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,5,3,0,0
2026-01-30,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,5,4,0,0
2026-01-31,2026,1,Q1,1,Tháng 1,2026-01,2026Q1,5,5,1,1
2026-02-01,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,5,6,1,0
2026-02-02,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,6,0,0,0
2026-02-03,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,6,1,0,0
2026-02-04,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,6,2,0,0
2026-02-05,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,6,3,0,0
2026-02-06,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,6,4,0,0
2026-02-07,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,6,5,1,0
2026-02-08,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,6,6,1,0
2026-02-09,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,7,0,0,0
2026-02-10,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,7,1,0,0
2026-02-11,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,7,2,0,0
2026-02-12,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,7,3,0,0
2026-02-13,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,7,4,0,0
2026-02-14,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,7,5,1,0
2026-02-15,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,7,6,1,0
2026-02-16,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,8,0,0,0
2026-02-17,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,8,1,0,0
2026-02-18,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,8,2,0,0
2026-02-19,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,8,3,0,0
2026-02-20,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,8,4,0,0
2026-02-21,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,8,5,1,0
2026-02-22,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,8,6,1,0
2026-02-23,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,9,0,0,0
2026-02-24,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,9,1,0,0
2026-02-25,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,9,2,0,0
2026-02-26,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,9,3,0,0
2026-02-27,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,9,4,0,0
2026-02-28,2026,1,Q1,2,Tháng 2,2026-02,2026Q1,9,5,1,1
2026-03-01,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,9,6,1,0
2026-03-02,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,10,0,0,0
2026-03-03,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,10,1,0,0
2026-03-04,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,10,2,0,0
2026-03-05,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,10,3,0,0
2026-03-06,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,10,4,0,0
2026-03-07,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,10,5,1,0
2026-03-08,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,10,6,1,0
2026-03-09,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,11,0,0,0
2026-03-10,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,11,1,0,0
2026-03-11,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,11,2,0,0
2026-03-12,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,11,3,0,0
2026-03-13,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,11,4,0,0
2026-03-14,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,11,5,1,0
2026-03-15,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,11,6,1,0
2026-03-16,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,12,0,0,0
2026-03-17,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,12,1,0,0
2026-03-18,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,12,2,0,0
2026-03-19,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,12,3,0,0
2026-03-20,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,12,4,0,0
2026-03-21,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,12,5,1,0
2026-03-22,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,12,6,1,0
2026-03-23,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,13,0,0,0
2026-03-24,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,13,1,0,0
2026-03-25,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,13,2,0,0
2026-03-26,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,13,3,0,0
2026-03-27,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,13,4,0,0
2026-03-28,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,13,5,1,0
2026-03-29,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,13,6,1,0
2026-03-30,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,14,0,0,0
2026-03-31,2026,1,Q1,3,Tháng 3,2026-03,2026Q1,14,1,0,1
2026-04-01,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,14,2,0,0
2026-04-02,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,14,3,0,0
2026-04-03,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,14,4,0,0
2026-04-04,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,14,5,1,0
2026-04-05,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,14,6,1,0
2026-04-06,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,15,0,0,0
2026-04-07,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,15,1,0,0
2026-04-08,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,15,2,0,0
2026-04-09,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,15,3,0,0
2026-04-10,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,15,4,0,0
2026-04-11,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,15,5,1,0
2026-04-12,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,15,6,1,0
2026-04-13,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,16,0,0,0
2026-04-14,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,16,1,0,0
2026-04-15,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,16,2,0,0
2026-04-16,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,16,3,0,0
2026-04-17,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,16,4,0,0
2026-04-18,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,16,5,1,0
2026-04-19,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,16,6,1,0
2026-04-20,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,17,0,0,0
2026-04-21,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,17,1,0,0
2026-04-22,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,17,2,0,0
2026-04-23,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,17,3,0,0
2026-04-24,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,17,4,0,0
2026-04-25,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,17,5,1,0
2026-04-26,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,17,6,1,0
2026-04-27,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,18,0,0,0
2026-04-28,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,18,1,0,0
2026-04-29,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,18,2,0,0
2026-04-30,2026,2,Q2,4,Tháng 4,2026-04,2026Q2,18,3,0,1
2026-05-01,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,18,4,0,0
2026-05-02,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,18,5,1,0
2026-05-03,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,18,6,1,0
2026-05-04,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,19,0,0,0
2026-05-05,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,19,1,0,0
2026-05-06,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,19,2,0,0
2026-05-07,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,19,3,0,0
2026-05-08,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,19,4,0,0
2026-05-09,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,19,5,1,0
2026-05-10,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,19,6,1,0
2026-05-11,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,20,0,0,0
2026-05-12,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,20,1,0,0
2026-05-13,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,20,2,0,0
2026-05-14,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,20,3,0,0
2026-05-15,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,20,4,0,0
2026-05-16,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,20,5,1,0
2026-05-17,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,20,6,1,0
2026-05-18,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,21,0,0,0
2026-05-19,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,21,1,0,0
2026-05-20,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,21,2,0,0
2026-05-21,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,21,3,0,0
2026-05-22,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,21,4,0,0
2026-05-23,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,21,5,1,0
2026-05-24,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,21,6,1,0
2026-05-25,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,22,0,0,0
2026-05-26,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,22,1,0,0
2026-05-27,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,22,2,0,0
2026-05-28,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,22,3,0,0
2026-05-29,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,22,4,0,0
2026-05-30,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,22,5,1,0
2026-05-31,2026,2,Q2,5,Tháng 5,2026-05,2026Q2,22,6,1,1
2026-06-01,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,23,0,0,0
2026-06-02,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,23,1,0,0
2026-06-03,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,23,2,0,0
2026-06-04,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,23,3,0,0
2026-06-05,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,23,4,0,0
2026-06-06,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,23,5,1,0
2026-06-07,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,23,6,1,0
2026-06-08,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,24,0,0,0
2026-06-09,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,24,1,0,0
2026-06-10,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,24,2,0,0
2026-06-11,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,24,3,0,0
2026-06-12,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,24,4,0,0
2026-06-13,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,24,5,1,0
2026-06-14,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,24,6,1,0
2026-06-15,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,25,0,0,0
2026-06-16,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,25,1,0,0
2026-06-17,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,25,2,0,0
2026-06-18,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,25,3,0,0
2026-06-19,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,25,4,0,0
2026-06-20,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,25,5,1,0
2026-06-21,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,25,6,1,0
2026-06-22,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,26,0,0,0
2026-06-23,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,26,1,0,0
2026-06-24,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,26,2,0,0
2026-06-25,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,26,3,0,0
2026-06-26,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,26,4,0,0
2026-06-27,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,26,5,1,0
2026-06-28,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,26,6,1,0
2026-06-29,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,27,0,0,0
2026-06-30,2026,2,Q2,6,Tháng 6,2026-06,2026Q2,27,1,0,1
